Conversation,Original_Label,DeepSeek
"|Oh, God, just do it! Call her! Stop being so testosteroney!|",Others,Command
"|Which, by the way, is the real San Francisco treat. I got her machine.|",Question,Statement Opinion
|Her answer machine?|,Question,Question
"|No, interestingly enough her leaf blower picked up.|",Answer,Disegreement
"|So, uh, why didn't you say anything?|",Question,Question
"|Oh, no-no-no-no. Last time I left a spontaneous message I ended up using the phrase ""Yes indeedy-o.""|",Answer,Apology
"|Look look! It's Rachel and Barry. No, don't everybody look at once!|",Command,Statement Non Opinion
"|Okay, okay, what's going on?|",Question,Question
"|Okay, they're just talking...|",Answer,Acknowledge
"|Yeah, well, does he look upset? Does he look like he was just told to shove anything?|",Question,Question
"|So, um, what do you do for a living?|",Question,Question
"|Well, um, for the past few years I've been working.....which is funny because, that wasn't even my major.|",Answer,Statement Opinion
|Oh no. I thought you said they could shoot the spot without you.|,Statement Non Opinion,Apology
|I thought they could...I'll try to get back as soon as I can. I'm sorry.|,Apology,Apology
|Now that is funny.|,Statement Opinion,Statement Opinion
"|Hey, do you think...would it be too weird if I invited Carol over to join us?|",Question,Question
"|Cause she's, she's alone now, and pregnant, and, and sad.|",Statement Non Opinion,Statement Opinion
|I guess.|,Statement Non Opinion,Statement Opinion
|Are you sure? Great. Carol? Wanna come over and join us?|,Question,Question
"|Oh, no no no. I'm fine. I'm fine.|",Answer,Acknowledge
|Come on.|,Command,Command
|These people'll scooch down.|,Statement Non Opinion,Command
"|You guys'll scooch, won't you?|",Question,Command
|Let's try scooching!|,Statement Non Opinion,Command
|Come on.|,Command,Command
|Come on.|,Command,Command
"|Uh, Kristen Riggs, this is Carol Willick.|",Statement Non Opinion,Acknowledge
"|Carol, Kristin.|",Statement Non Opinion,Greeting
"|Uh, Carol teaches sixth grade.|",Statement Non Opinion,Statement Non Opinion
"|And, Kristin, Kristin......does something that, funnily enough, wasn't even her major!|",Statement Non Opinion,Statement Opinion
|Okay.|,Agreement,Acknowledge
|When I was six years old.|,Statement Non Opinion,Statement Non Opinion
|Hm-mm|,Backchannel,Backchannel
|I wanted a big wheel.|,Statement Non Opinion,Statement Non Opinion
|And instead my parents got me this little plastic chicken that you hop around on.|,Statement Non Opinion,Statement Non Opinion
"|It was embarrassing, kids made fun of me.|",Statement Non Opinion,Statement Opinion
|That was a pretty tough year.|,Statement Non Opinion,Statement Opinion
|That's-that's great!|,Others,Acknowledge
|See?|,Others,Question
|I already feel like I know you a little better!|,Statement Non Opinion,Acknowledge
|Thank you.|,Statement Non Opinion,Acknowledge
"|Okay, come on.|",Command,Command
|Now we can go eat.|,Statement Non Opinion,Command
|Let's go.|,Command,Command
|It was horrible. They called me chicken boy.|,Statement Non Opinion,Statement Opinion
|Oh!|,Backchannel,Statement Opinion
"|Will you pick one, just pick one! Here, how about that one?|",Question,Question
|That's patio furniture!|,Answer,Statement Non Opinion
"|So what, like people are gonna come in and think, ""Uh-oh, I'm outside again?"" Of course!|",Statement Non Opinion,Statement Opinion
|What about the birds?|,Question,Question
"|I don't know, birds just don't say, ""Hello, sit here, eat something.""|",Answer,Statement Opinion
|You pick one.|,Statement Non Opinion,Statement Non Opinion
"|All right, how about the ladybugs?|",Question,Question
"|Oh, so, forget about the birds, but big red insects suggest fine dining!|",Statement Non Opinion,Statement Opinion
"|Fine, you want to get the birds, get the birds!|",Agreement,Command
"|Not like that, I won't! Kip would have liked the birds!|",Statement Non Opinion,Disegreement
|Bijan for men?|,Question,Question
|Bijan for men?|,Question,Question
"|Bijan for... Hey, Annabelle, Uh, listen, I was wondering if maybe after work you and I could go maybe grab a cup of coffee.|",Answer,Question
"|Oh, actually I sorta have plans.|",Statement Non Opinion,Statement Non Opinion
"|Ready, Annabelle?|",Question,Statement Non Opinion
|You bet. Maybe some other time?|,Question,Disegreement
"|Hey, it's not the first time I lost a girl to a cowboy spraying cologne. Bijan for men? Bijan for men?!|",Answer,Statement Opinion
|That was amazing!|,Statement Non Opinion,Statement Opinion
|Phoebe and Gary are|,Statement Non Opinion,Others
|That was amazing.|,Statement Non Opinion,Statement Opinion
|We are the hottest! Huh?|,Question,Statement Opinion
"|No, you're the best.|",Answer,Disegreement
"|No, you're the best.|",Answer,Disegreement
"|No, you're the best.|",Answer,Disegreement
|I|,Others,Statement Non Opinion
|Hey guys! What 'cha been doin'?|,Question,Greeting
|Hey Joey! Isn't that the girl that waved at you the other day?|,Question,Greeting
|So what are you gonna do?|,Question,Question
"|What can I do? One person wants to break-up, you break-up.|",Answer,Question
"|Hey, no way! Come on, this is you guys, call her and work it out.|",Command,Command
"|Oh come on, we just had this huge fight, all right, don't I have to wait a while?|",Question,Disegreement
"|Hey, this isn't like swimming after you eat, pick up the phone!!|",Statement Non Opinion,Command
|Y'know that whole swimming thing is a myth.|,Statement Opinion,Statement Opinion
"|Yeah, tell that to my Uncle Lenny.|",Agreement,Disegreement
|Why? What happened to him?|,Question,Question
"|Nothing, he's just really believes in that.|",Answer,Disegreement
|It looks like your uterus is ready for implantation.|,Statement Non Opinion,Statement Non Opinion
|Oh! I knew it! I knew it! I felt really thick this morning.|,Agreement,Statement Opinion
"|Well, okay, so what's now--go get, go get the eggs, put 'em in there.|",Command,Command
"|Okay, it'll take just a little while to prepare the embryos.|",Statement Non Opinion,Statement Non Opinion
"|Embryossss? As in, ""More than one?""|",Question,Question
"|Um-hmm, five actually.|",Answer,Backchannel
"|Five? Okay, where am I giving birth, a hospital or a big box under the stairs?|",Question,Statement Opinion
|We do five because that gives you a 25% chance that at least one will attach.|,Answer,Answer
|That's it! 25 percent? That means that's it's like 75 percent chance of no baby at all!|,Statement Non Opinion,Disegreement
"|Hey, y'know I was thinking, what are the odds like if-if, if you stuff like 200 of them in there?|",Question,Question
"|Sweety, now, she's a woman, not a gumball machine.|",Statement Opinion,Statement Opinion
"|Okay, well y'know what, don't worry you guys, 'cause I'm-I'm gonna do this as many times as it takes to get it right.|",Statement Non Opinion,Statement Opinion
"|Well, you see, the-the thing is, we-we only got, we kinda have one shot to make it right.|",Statement Non Opinion,Statement Opinion
"|Umm, it costs $16,000 each time you do this.|",Statement Non Opinion,Backchannel
"|So, umm, we're kinda using all the money we have to do it just this one time.|",Statement Non Opinion,Statement Opinion
"|Whoa!! That--okay, that's a|",Agreement,Others
"|No, I'm sorry.|",Apology,Apology
|Wow! You guys really don't know anything!|,Statement Non Opinion,Disegreement
|I know! Why don't you get drunk! That worked for a lot of girls in my high school.|,Agreement,Statement Opinion
|Hey!|,Greeting,Greeting
|Hey!|,Greeting,Greeting
|You guys got anything to eat? I just went down to Johnos for some chicken and it was closed!|,Question,Question
"|Oh, I took Larry there to eat but it was all violated. So we shut it down!|",Answer,Statement Opinion
"|Pheebs, if this guy keeps closing down all of our favorite places, where are we gonna eat?!|",Question,Statement Opinion
"|I don't know, clean places?|",Answer,Question
"|Mm, yum!|",Backchannel,Acknowledge
|It's Danny.|,Statement Non Opinion,Statement Non Opinion
|Don't let him in! I'm supposed to be at a regatta gala.|,Command,Command
|We'll be right there! Can't you just say it starts later?|,Question,Command
|What? What kind of a regatta gala starts at night?!|,Question,Disegreement
|The fake kind!|,Answer,Statement Non Opinion
"|Hey, hi, I need a ladle. You got a ladle?|",Question,Greeting
|We have a ladle.|,Answer,Statement Non Opinion
"|Thanks, see you at the party.|",Acknowledge,Acknowledge
"|Okay, great!|",Acknowledge,Agreement
"|Hey, guys, you know what Larry would say? He would say, ""See you ladle.""|",Greeting,Statement Non Opinion
|You're so efficient. I love you!|,Statement Non Opinion,Statement Opinion
|Let's go!|,Command,Command
|No-no-no! We need something old!|,Disagreement,Disegreement
"|Ohh, great, I have condom in my wallet I've had since I was twelve.|",Statement Non Opinion,Statement Non Opinion
|That'll work!|,Statement Non Opinion,Agreement
|I don't think so.|,Disagreement,Disegreement
"|Okay, now we just need something borrowed!|",Statement Non Opinion,Statement Non Opinion
|Here just...take this.|,Statement Non Opinion,Command
|That's stealing!|,Statement Opinion,Disegreement
"|No, we'll-we'll bring it back! Just put it under your dress.|",Disagreement,Disegreement
|Ohh.|,Backchannel,Backchannel
"|Okay, one thing at a time.|",Statement Non Opinion,Acknowledge
|Remember how you said you were really dense about poetry? Oh.|,Question,Acknowledge
"|If you wanna give Joey a Christmas present that disrupts the entire building, why not get him something a little bit more subtle, like a wrecking ball, or a phial of small pox to release in the hallway?|",Statement Non Opinion,Statement Opinion
|Sorry about that. So. What have you been up to?|,Question,Apology
"|Oh, not much. I-I got a job.|",Answer,Statement Non Opinion
"|Oh, that's great.|",Acknowledge,Acknowledge
|Why are- why are you so tanned?|,Question,Question
"|Oh, I, uh- I went to Aruba.|",Answer,Statement Non Opinion
|Noooo! I'm lying. I am so drunk.|,Statement Non Opinion,Disegreement
"|Oh God, oh.|",Others,Apology
"|Great, Monica, y'know what, you could've called, I have been up here, I've been worried...|",Statement Non Opinion,Disegreement
|Monica? Monica!|,Question,Command
|Water rules!|,Others,Statement Opinion
"|Yes, yes, it does. Okay, look, the restaurant called, they wanna know if you're gonna be showing up for work?|",Question,Agreement
|Nope. Going to the|,Answer,Disegreement
"|Okay Monica, what are you doing? You're gonna lose your job! This is not you!|",Question,Command
"|No, it is me!|",Answer,Disegreement
"|Y'know, I'm not just the person who needs to fluff the pillows and pay the bills as soon as they come in!|",Statement Non Opinion,Statement Opinion
"|Y'know, when I'm with her, I am so much more than that.|",Statement Non Opinion,Statement Opinion
|I'm- I'm Monana!|,Greeting,Statement Non Opinion
"|Hello? Yes, she is, hold on a second, please. Monana, it's for you, the credit card people.|",Greeting,Greeting
|Helloooo? Yeah. Oh my God. Thanks.|,Greeting,Acknowledge
|What?|,Question,Question
|They've arrested Monica.|,Answer,Statement Non Opinion
|Note the painterly lines and subtle impasto on this canvas. Monet painted quickly and usually outdoors as his elusive subject was light itself.|,Statement Non Opinion,Statement Opinion
"|Now, do you have any idea what you just said?|",Question,Question
"|No, no, my mouth says the words, my brain is thinking monster trucks!|",Answer,Disegreement
"|Ok now, remember, when you get to the museum, Monet is not spelt M-O-N-A-Y.|",Statement Non Opinion,Command
|I just...|,Others,Statement Non Opinion
|I wrote that out phonetically for you.|,Statement Non Opinion,Answer
|Phonetically?|,Question,Question
"|Yeah, yeah that means... you know? We just... we don't have time for this.|",Answer,Disegreement
"|Ok, but you know what? I gotta say, I'm really impressed that you were able to memorize all this so quickly!|",Statement Opinion,Statement Opinion
"|Ah! I'm an actor! I can memorize anything! Last week on ""Days"" I had to say ""Frontal temporal zygomatic craniotomy"".|",Statement Non Opinion,Statement Opinion
|Wow. What does|,Acknowledge,Statement Non Opinion
|No idea!|,Others,Disegreement
