Conversacion,Original_Label,DeepSeek,,
"|Hi! Hi, I'm Ross, you don't know me, but I'm a big, big fan of yours. I mean,|",Statement Non Opinion,Greeting,,
|Aren't you with that girl over there?|,Question,Question,,
"|Well, yeah, kinda.|",Answer,Answer,,
"|Um, but that's okay, see we have an understanding, um, see we each have this list of five famous people, so I'm allowed to sleep with you.|",Statement Non Opinion,Statement Non Opinion,,
"|No, no, no, it's flattery.|",Disagreement,Statement Opinion,,
"|Oh no, no, no, wait, wait, Isabella.|",Command,Acknowledge,,
"|Don't, don't just dismiss this so fast.|",Others,Command,,
|I mean this is a once in a lifetime opportunity...|,Statement Opinion,Statement Opinion,,
"|Yeah, for you. Is that the list?|",Question,Question,,
"|Um, yeah.|",Answer,Answer,,
|May I see it?|,Question,Question,,
"|Um, no.|",Answer,Answer,,
|Come on!|,Command,Command,,
"|But, okay.|",Others,Acknowledge,,
|I'm not on the list!|,Statement Non Opinion,Statement Non Opinion,,
"|Um, see, but that's not the final draft.|",Statement Non Opinion,Statement Non Opinion,,
|It's laminated!|,Statement Non Opinion,Statement Non Opinion,,
"|Yeah, um, okay see, you were, you were on the list but my friend, Chandler brought up the very good point that you are international, so I bumped you for Wynona Rider, local.|",Statement Non Opinion,Statement Non Opinion,,
|Y'know it's ironic...|,Statement Non Opinion,Statement Opinion,,
|...because I have a list of five goofy coffee house guys and yesterday I bumped you for that guy over there.|,Statement Non Opinion,Statement Non Opinion,,
|We're just gonna be friends.|,Statement Non Opinion,Statement Non Opinion,,
|Get out of here you lurker! Go on! Get!|,Others,Command,,
|Hey Pheebs!|,Greeting,Greeting,,
|Ohh! You made up!|,Others,Acknowledge,,
"|Yeah, I couldn't be mad at him for too long.|",Agreement,Statement Opinion,,
"|Yeah, she couldn't live without the Chan Love.|",Statement Non Opinion,Statement Opinion,,
"|Ohh, get a room.|",Command,Command,,
|We have one.|,Statement Non Opinion,Statement Non Opinion,,
|I know. Use it.|,Statement Non Opinion,Command,,
"|Oh Mon, listen I have to ask!|",Others,Greeting,,
"|Okay, Joey Tribbiani invited me back to his apartment, now does he do this with a lot of girls?|",Question,Question,,
"|Yeah, a lot. A lot, a lot!|",Answer,Answer,,
"|Ohh! And I'm one of them!! Wow! Oh, I just cannot believe this! I mean, Joey Tribbiani!|",Statement Non Opinion,Statement Opinion,,
"|Well, y'know it's none of my business, but aren't you married?|",Question,Question,,
|Yeah. Oh I just wish we could not be married for a little bit! Y'know I just wish we could be like on a break!|,Answer,Statement Opinion,,
|Ross! I think she is trying to make something happen with you to get back at me!|,Statement Opinion,Statement Opinion,,
|So that's the only reason she could be here huh?|,Question,Question,,
|It couldn't have anything to do with the fact that-that maybe I'm a good listener and I uh I put on a|,Answer,Statement Non Opinion,,
"|Ross, I am telling you that she is using you to get back at me!|",Statement Non Opinion,Statement Opinion,,
"|I think I can take care of myself, I'll talk to you later.|",Statement Opinion,Statement Non Opinion,,
|Good-bye.|,Greeting,Greeting,,
|Whoa!|,Others,Acknowledge,,
"|Uh, that was your sister actually.|",Statement Non Opinion,Statement Non Opinion,,
|She-she thinks that you're just using me.|,Statement Non Opinion,Statement Non Opinion,,
|So?|,Question,Backchannel,,
|I'm sorry.|,Apology,Apology,,
|What are you doing here?!|,Question,Question,,
"|I-I, came to fill your ice cube trays.|",Answer,Answer,,
|What?!|,Question,Question,,
"|Umm, okay, okay, look.|",Others,Backchannel,,
|I took this picture from your fridge.|,Statement Non Opinion,Statement Non Opinion,,
"|Okay, because I know that this is my Father.|",Statement Non Opinion,Statement Opinion,,
"|Yeah, this is Frank Buffay and you are standing right there next to him.|",Statement Non Opinion,Statement Non Opinion,,
"|Now, look I deserve to know where I came from.|",Statement Non Opinion,Statement Opinion,,
|All right?|,Others,Backchannel,,
|So if you can help me find my Father then you should!|,Statement Non Opinion,Command,,
"|Otherwise, you're just mean!|",Statement Opinion,Statement Opinion,,
"|So, just tell me the truth!|",Others,Command,,
"|All right, the man in the picture is Chuck Magioni.|",Statement Non Opinion,Statement Non Opinion,,
|My Father is Chuck Magioni?|,Question,Question,,
"|No, no, that's just Chuck Magioni, I-I sold him a house last year!|",Answer,Statement Non Opinion,,
"|And I'm very sorry, but I don't know where your Father is, and that's the truth.|",Apology,Apology,,
|Oh.|,Backchannel,Acknowledge,,
"|But umm, you're right.|",Agreement,Agreement,,
|I think that a person should know where they come from.|,Statement Non Opinion,Statement Opinion,,
"|Wh-which is why I ah, ahh, okay.|",Others,Backchannel,,
|I'm your mother.|,Statement Non Opinion,Statement Non Opinion,,
|Heh?|,Others,Question,,
"|Y'know I wanted to tell you yesterday, but I just, I kinda felt all floopy, and...|",Statement Non Opinion,Statement Non Opinion,,
|What's happening to your accent?|,Question,Question,,
|Come again?|,Command,Question,,
|What's-what's this nonsense?|,Question,Question,,
"|All right, I'm-I'm not English.|",Statement Non Opinion,Statement Non Opinion,,
|I'm from Long Island.|,Statement Non Opinion,Statement Non Opinion,,
"|I was really nervous and the accent just uh, just came out.|",Statement Non Opinion,Statement Non Opinion,,
|I'm sorry.|,Apology,Apology,,
"|So, if we could just get back to the lecture.|",Statement Non Opinion,Command,,
"|Umm, were there any questions?|",Question,Question,,
|About paleontology.|,Question,Statement Non Opinion,,
"|All right, look I was just trying to make a good first impression.|",Statement Non Opinion,Statement Opinion,,
"|Obviously, I screwed up.|",Statement Non Opinion,Statement Opinion,,
|But what you guys think of me is really important because I'm-I'm hoping to get a permanent job here.|,Statement Opinion,Statement Opinion,,
|So if you just give me another chance to make a good impression|,Statement Non Opinion,Command,,
|Ross!! Are you crazy?! I am|,Question,Question,,
"|Well, hello Rachel!|",Greeting,Greeting,,
"|Where you going, Joe?|",Question,Question,,
|For a walk.|,Answer,Answer,,
|Oh. You mind if I join you?|,Question,Question,,
"|Actually, that will be long. You know, I really need to organize my thoughts.|",Answer,Statement Opinion,,
|Your thoughts? Plural?|,Question,Question,,
"|Allright, fine, I only have one thought! It's about the hot nanny, I gotta see her!|",Answer,Statement Opinion,,
"|I'm afraid I can't let you do that, Joe.|",Statement Non Opinion,Statement Non Opinion,,
|Now YOU'RE telling me I can't see her??|,Question,Question,,
|You guys are killing me!|,Statement Non Opinion,Statement Opinion,,
|She's forbidden fruit!|,Statement Non Opinion,Statement Opinion,,
"|It's like ... like she's the princess and I'm the stable boy ... Why are you doing this, huh?|",Question,Statement Opinion,,
|Did Ross tell you not to let me go over there?|,Question,Question,,
"|Yes, as a matter of fact he did, so I can't let you go.|",Answer,Answer,,
|Huh. Interesting. Now there are obstacles. Hot nanny and me against the world. This is the kind of stuff great novels are made of.|,Statement Non Opinion,Statement Opinion,,
|Great novels?|,Question,Question,,
|Fine ... mediocre porn|,Answer,Statement Opinion,,
"|Okay, I think we can get the evaluation back before they see it, but we're gonna have to get into Mr. Zelner's office.|",Statement Opinion,Statement Opinion,,
"|Now, he doesn't get in until 10, so he's no problem, but his assistant, Betty, she comes in early to eat her breakfast at her desk.|",Statement Non Opinion,Statement Non Opinion,,
|That's kinda sad.|,Statement Non Opinion,Statement Opinion,,
"|Yeah, well Betty is kinda sad. Which is why I believe I can lure her away with these chocolates. Now, while I distract her,|",Agreement,Statement Opinion,,
|Got it!|,Others,Acknowledge,,
|Let's roll!|,Command,Command,,
"|Hello Rachel, you uh, got a minute?|",Question,Greeting,,
"|Yeah, sure Mr. Zelner, for you anything--minute. Okay. Fine. Abort the plan, abort the plan.|",Answer,Acknowledge,,
"|Uh actually, I'd like to speak with both of you.|",Statement Non Opinion,Command,,
"|Okay. Uh, well can we, can we get you anything Mr. Zelner? Maybe some chocolates?|",Agreement,Question,,
"|Cassie, are you finding everything okay in there?|",Question,Question,,
|Yeah! Thank you so much for letting me stay here.|,Answer,Answer,,
|Oh! No problem! I|,Others,Acknowledge,,
|What?|,Question,Question,,
|You are iron.|,Statement Non Opinion,Statement Non Opinion,,
|You are steel!|,Statement Non Opinion,Statement Non Opinion,,
"|Let me ask you something, how come when I call your computer support line, I have to wait an hour and a half?|",Question,Question,,
"|I told you, we're adding new operators all the time. Could we concentrate on my training?|",Answer,Answer,,
"|I mean why, of all people would you want to go out with Chip?!|",Question,Question,,
"|Look, you and I went to different high schools...|",Answer,Statement Non Opinion,,
"|Okay, that doesn't help me, because we went to the same high school.|",Statement Opinion,Disagreement,,
"|You went to one where you were popular, and you got to ride off Chip's motorcycle, and wear his letterman jacket.|",Statement Non Opinion,Statement Non Opinion,,
|I went to one where I wore a band uniform they had to have specially made.|,Statement Non Opinion,Statement Non Opinion,,
|They had to have that specially made?!|,Statement Opinion,Question,,
|It was a project for one of the Home Ec classes.|,Statement Non Opinion,Statement Non Opinion,,
"|Oh my God, they told us that was for the mascot!|",Statement Non Opinion,Statement Opinion,,
"|Back then, I thought that I would never, ever get the chance to go out with a Chip Matthews, and now he's-he's called me up and asked me out.|",Statement Opinion,Statement Opinion,,
|And the fat girl inside of me really wants to go.|,Statement Non Opinion,Statement Opinion,,
|I-I owe her this.|,Statement Non Opinion,Statement Opinion,,
|I never let her eat.|,Statement Non Opinion,Statement Non Opinion,,
"|Oh, you go out with him.|",Statement Non Opinion,Agreement,,
"|Oh, really?!|",Question,Question,,
"|Yeah. Just, if it's possible, could you leave him somewhere and go have sex with another guy?|",Answer,Command,,
|I'll try.|,Statement Non Opinion,Acknowledge,,
"|Hey! Tall guy! Hey, listen, I wanted to talk to you about that girl that you're dancing with.|",Greeting,Greeting,,
"|Yeah, yeah, okay.|",Agreement,Acknowledge,,
"|Uh, look buddy, I came with that girl, and I had this plan to kiss her at the new years countdown – I'm trying to win her over, so I was wondering if..|",Statement Non Opinion,Statement Opinion,,
"|Oh come on man, you can dance with my partner, she's real, uh, mellow!|",Statement Non Opinion,Statement Opinion,,
"|Well, I was hoping after tonight that maybe I could you know|",Statement Non Opinion,Statement Opinion,,
"|Ross, get over it! It's not like she hates you.|",Others,Command,,
|Yeah but|,Others,Disagreement,,
"|Ross, she's not weird, she just wants her stuff to be one of a kind.|",Statement Opinion,Statement Opinion,,
|Huh. Y'know what's not one of a kind? A twin!|,Question,Statement Opinion,,
"|Ooh, Phoebe's here! Okay, let's turn out all the lights and we'll just watch the movie!|",Statement Non Opinion,Command,,
"|Okay. Hey--Ooh, cool sheets!|",Agreement,Acknowledge,,
"|Oh, you like it? You wanna know where I got it?|",Question,Question,,
|Sure!|,Answer,Agreement,,
|He got it a flea market!|,Statement Non Opinion,Statement Non Opinion,,
"|You bought your sheets at a flea market? Ross come on, you gotta loosen the purse strings a little.|",Statement Non Opinion,Statement Opinion,,
|And Joey?|,Question,Question,,
|How do you think she's doing?|,Question,Question,,
|Am I the only one who doesn't think that she's hot? Ross?|,Statement Non Opinion,Question,,
"|Eh, I mean, I mena she's not unattractive but hot? I ....|",Statement Non Opinion,Statement Opinion,,
|Thank you!|,Acknowledge,Acknowledge,,
|Now that Rachel's gone?|,Question,Question,,
|So hot I cried myself to sleep last night.|,Statement Non Opinion,Statement Opinion,,
"|Oh, god help us.|",Others,Statement Opinion,,
|What?|,Question,Question,,
|Ugly Naked Guy's laying kitchen tile. Eww!|,Others,Statement Opinion,,
"|Eww! Look, I'm asking a favor here. If I do this for her brother, maybe Angela will come back to me.|",Statement Non Opinion,Statement Non Opinion,,
"|I know, but, I made a huge mistake. I never should have broken up with her. Will you help me? Please?|",Question,Question,,
"|So honey, this morning was fun, huh? Me hopping in on you in the shower there.|",Statement Non Opinion,Statement Opinion,,
|Yeah! And maybe someday we could get a place with two bathrooms.|,Agreement,Statement Opinion,,
"|Look Carol umm, I was, I was thinking maybe uh, maybe we can spice things up a little.|",Statement Non Opinion,Statement Opinion,,
|What do you mean?|,Question,Question,,
|Carol our sex life is--it's just not working|,Answer,Statement Opinion,,
|Hey there little fella!|,Greeting,Greeting,,
"|Hey, uh-hey, why don't we get some shoes on ya, huh?|",Question,Command,,
"|Hey, why don't you show dad how you can put your shoes on, in your room!|",Question,Command,,
|Yay!|,Others,Acknowledge,,
|Yay!|,Others,Acknowledge,,
|Yay!|,Others,Acknowledge,,
"|Seriously, our sex life... I was thinking, maybe I don't know, we could try some-some new things.|",Statement Non Opinion,Statement Opinion,,
|For fun?|,Question,Question,,
|Like what?|,Question,Question,,
