Text,DS_emotion
7,**Statement Non Opinion** (Providing specific details about the complaint)
8,**Statement Non Opinion** (Providing specific details about the complaint)
9,**Question** (Asking about a past action)
10,**Statement Non Opinion** (Describing a past interaction and current intent)
11,"I apologize"")"
12,**Statement Non Opinion** (Providing a corrected monetary amount)
13,**Statement Non Opinion** (Informing about a future action/process)
14,""")"
15,""")"
16,""")"
17,""")"
18,""")"
19,""")"
20,""")"
21,""")"
22,""")"
23,"**Statement Non Opinion** (Explaining a process/requirement: ""They- they have to-"")"
24,""")"
25,""")"
26,**Question** (Requesting personal information)
27,**Answer** (Providing a name)
28,**Backchannel** (Seeking clarification/repetition)
29,**Answer** (Repeating/clarifying name)
30,**Question** (Requesting more personal information)
31,"**Statement Opinion** (Expressing a view on relevance: ""I don't think my name is really relevant-"")"
32,""")"
33,""")"
34,""")"
35,""")"
36,"You know what?"")"
37,"**Statement Non Opinion** (Stating intended action: ""I will go ahead and I will take-"")"
38,""")"
39,""")"
40,""")"
41,""")"
42,""")"
43,"But I-"")"
44,""")"
45,""")"
46,"**Question** (Confirming the speaker's instruction: ""you want to go to the next person?"")"
47,**Answer** (Confirming the question)
48,""")"
1,Question
2,Statement Non Opinion
3,Question
4,Answer
5,Question
6,Answer
7,Statement Opinion
8,Agreement
9,Statement Opinion
10,Question
11,Statement Opinion
12,Question
13,Statement Opinion
14,Question
15,Statement Opinion
16,Question
17,Statement Opinion
18,Statement Opinion
19,Question
20,Statement Opinion
21,Statement Opinion
22,Command
23,Statement Opinion
24,Question
25,Question
26,Statement Non Opinion
27,Question
28,Statement Non Opinion
29,Statement Opinion
30,Statement Opinion
31,Question
32,Statement Opinion
33,Statement Opinion
34,Statement Opinion
35,Acknowledge
36,Question
37,Statement Opinion
38,Statement Opinion
39,Statement Opinion
40,Statement Opinion
41,Question
42,Statement Opinion
43,Statement Opinion
44,Disagreement
45,Question
46,Answer
47,Question
48,Statement Opinion
49,Command
50,Statement Opinion
51,Statement Opinion
52,Statement Opinion
53,Statement Opinion
54,Statement Opinion
55,Statement Opinion
56,Statement Opinion
57,Statement Non Opinion
58,Question
59,Acknowledge
60,Command
61,Statement Opinion
62,Statement Opinion
63,Question
64,Statement Non Opinion
65,Question
66,Statement Opinion
67,Question
68,Statement Opinion
69,Question
70,Statement Opinion
71,Question
72,Question
73,Answer
74,Statement Opinion
75,Command
76,Command
77,Statement Non Opinion
78,Command
79,Command
80,Statement Non Opinion
81,Question
82,Answer
83,Acknowledge
1,**Question** (Why did he invite her? - seeking information)
2,**Question** (Why does that bother you? - seeking information)
3,**Question** (Why all of a sudden? - seeking explanation)
4,"**Statement Opinion** (Expresses a personal supposition: ""maybe he just wanted to see her again"")"
5,"**Command** (Directive: ""Don’t look at me like that"")"
6,"**Statement Opinion** (Assertion of belief: ""She’s not going to marry him"")"
7,"?"")"
8,"**Statement Opinion** (Subjective assertion: ""It’s got that about it"")"
9,"**Command** (Directive to listen: ""Listen kid"")"
10,"**Disagreement** (Refusal/objection: ""No"")"
11,"**Statement Opinion** (Assertion of perspective: ""she’s not his girl"")"
12,"**Statement Opinion** (Reiterates belief: ""She knows she’s not"")"
13,**Statement Opinion** (Interpretive claim about others’ actions)
14,"?"")"
15,""")"
16,"**Statement Opinion** (Personal conviction: ""I know again that I’m right"")"
17,"**Question** (Rhetorical challenge: ""What are we arguing for?"")"
18,"dares take her faith away"")"
19,"**Question** (Seeks clarification: ""What do you want me to do?"")"
20,""")"
21,"**Disagreement** (Interruption/objection: ""But Kate-"")"
22,**Statement Opinion** (Emotional declaration of intent)
23,"?"")"
24,"**Command** (Urgent directive: ""Look, look at it"")"
25,"**Command** (Instruction: ""Calm yourself"")"
26,"**Command** (Appeal: ""Believe with me"")"
27,"**Command** (Repetitive directive: ""Calm yourself"")"
28,**Statement Non Opinion** (States a factual event)
29,"**Command** (Instruction: ""Calm yourself"" after agreement)"
30,"have got to believe"")"
31,"**Question** (Seeks clarification: ""Why me above all?"")"
32,"**Command** (Instruction: ""don’t stop believing"")"
33,"?"")"
34,"**Statement Opinion** (Self-description: ""I can’t help it"")"
35,"is matter with you?"")"
1,**Statement Opinion** (Expressing a personal judgment)
2,**Statement Opinion** (Expressing a personal judgment/sarcasm)
3,**Agreement** (Agreeing with Joey's implied sentiment)
4,**Statement Non Opinion** (Describing the environment factually)
5,"**Question** (Seeking confirmation, phrased as a statement but clearly a question)"
6,**Answer** (Directly answering Joey's question)
7,**Backchannel** (Filler indicating processing or hesitation)
8,**Statement Opinion** (Expressing an observation/interpretation of Joey's behavior)
9,**Question** (Directly asking for clarification)
10,**Statement Opinion** (Stating a feeling/interpretation)
11,**Statement Non Opinion** (Explaining a situation/fact)
12,**Statement Opinion** (Expressing an expectation/belief)
13,**Question** (Directly asking for Fey's perspective)
14,**Statement Non Opinion** (Stating a reason/fact)
15,**Statement Non Opinion** (Stating a reason/fact)
16,**Statement Opinion** (Expressing a strong personal feeling)
17,**Statement Opinion** (Expressing a self-assessment/feeling)
18,**Statement Opinion** (Expressing a concern/feeling)
19,**Statement Non Opinion** (Describing a desire/intention)
20,"**Statement Opinion** (Expressing desires, concerns, and interpretations)"
21,**Statement Opinion** (Expressing a state of readiness/feeling)
22,**Question** (Asking for confirmation)
23,**Statement Non Opinion** (Stating a past fact)
24,**Question** (Directly asking for a reason)
25,**Statement Non Opinion** (Stating a cause/fact)
26,**Question** (Asking for confirmation of a feeling)
27,**Statement Opinion** (Expressing a continuous feeling/state)
28,**Question** (Asking for a reason)
29,**Statement Opinion** (Explaining reasons and expressing a judgment)
30,**Command** (Issuing a direct request)
31,**Statement Opinion** (Expressing a feeling about an action)
32,**Statement Opinion** (Expressing mixed feelings: accusation blended with underlying happiness about the situation)
33,**Statement Opinion** (Expressing a future intention/feeling)
34,**Disagreement** (Rejecting Joey's stated approach)
35,**Statement Non Opinion** (Stating a fact)
36,**Command** (Issuing a direct request for action)
37,**Question** (Asking what's wrong)
38,**Command** (Issuing a direct request for action)
39,"**Question** (Asking what's wrong, offering a guess)"
40,**Answer** (Answering Fey's question negatively)
41,"**Question** (Asking what's wrong, adding an observation)"
42,"**Agreement** (Agreeing with Fey's observation ""ashamed"")"
43,**Command** (Issuing a direct request to tell)
44,**Statement Non Opinion** (Stating a difficulty)
45,**Statement Non Opinion** (Stating a fact/reality)
46,**Statement Non Opinion** (Describing a situation)
47,**Question** (Asking if Fey remembers - seeking confirmation)
48,**Answer** (Confirming memory)
49,**Statement Non Opinion** (Stating a fact about the past)
50,**Question** (Asking for a number)
51,**Answer** (Answering the question)
52,"**Acknowledge** (Expressing receipt of information/understanding, showing shock)"
53,**Statement Opinion** (Explaining the significance/feeling attached to the fact)
54,**Statement Non Opinion** (Giving an example/fact)
55,**Statement Opinion** (Expressing the value/character of the men based on the example)
56,**Statement Opinion** (Expressing an interpretation/feeling about how they died)
57,**Statement Opinion** (Expressing an idea/interpretation formed)
58,**Question** (Asking for confirmation of understanding)
59,**Statement Opinion** (Expressing a feeling about returning home)
60,**Statement Opinion** (Expressing an assessment of the situation at home)
61,**Statement Opinion** (Expressing feelings/interpretations about home and work)
62,**Statement Opinion** (Expressing a feeling)
63,**Statement Opinion** (Expressing a feeling/interpretation)
64,**Statement Opinion** (Expressing feelings)
65,**Statement Opinion** (Expressing a limitation)
66,**Statement Opinion** (Expressing a belief/requirement)
67,**Statement Opinion** (Expressing a belief/feeling and a resulting action)
68,**Statement Opinion** (Expressing a realization/feeling)
69,**Question** (Asking about Joey's current feeling)
70,**Statement Opinion** (Expressing a desire/feeling)
71,**Statement Opinion** (Expressing a belief/imperative)
72,**Statement Opinion** (Expressing a belief/justification)
73,**Statement Opinion** (Expressing a belief/imperative)
74,**Statement Opinion** (Expressing an intention/feeling)
75,**Question** (Rhetorical question expressing contentment)
1,Statement Opinion
2,Question
3,Answer
4,Question
5,Question
6,Statement Opinion
7,Question
8,Question
9,Statement Non Opinion
10,Agreement
11,Statement Opinion
12,Agreement
13,Question
14,Answer
15,Question
16,Statement Opinion
17,Statement Opinion
18,Statement Opinion
19,Statement Non Opinion
20,Question
21,Command
22,Disagreement
23,Statement Opinion
24,Agreement
25,Statement Non Opinion
26,Agreement
27,Command
28,Disagreement
29,Answer
30,Question
31,Statement Opinion
32,Statement Opinion
33,Statement Opinion
34,Question
35,Statement Opinion
36,Statement Opinion
37,Question
38,Disagreement
39,Statement Opinion
40,Statement Non Opinion
41,Statement Opinion
42,Statement Opinion
43,Statement Non Opinion
44,Question
45,Answer
46,Statement Opinion
47,Statement Non Opinion
48,Statement Non Opinion
49,Statement Non Opinion
50,Statement Opinion
51,Question
52,Statement Opinion
53,Statement Non Opinion
54,Statement Non Opinion
55,Statement Non Opinion
56,Statement Opinion
57,Statement Non Opinion
58,Statement Opinion
59,Statement Non Opinion
60,Statement Non Opinion
61,Question
62,Question
63,Answer
64,Statement Opinion
"Based on the conversation context and the dialogical acts (Greeting, Question, Answer, Statement Opinion, Statement Non Opinion, Apology, Command, Agreement, Disagreement, Acknowledge, Backchannel, Others), here is the classification for each sentence",Each entry is labeled with the corresponding number and one-word act:
1,Question
2,Question
3,Answer
4,Statement Opinion
5,Disagreement
6,Statement Opinion
7,Statement Non Opinion
8,Statement Opinion
9,Question
10,Statement Opinion
11,Question
12,Disagreement
13,Question
14,Statement Opinion
15,Statement Non Opinion
16,Disagreement
17,Question
18,Acknowledge
19,Statement Non Opinion
20,"Command (due to ""grow up"")"
21,Question
22,Disagreement
23,Disagreement
24,Disagreement
25,Statement Opinion
26,Disagreement
27,Statement Opinion
28,Statement Opinion
29,Question
30,Statement Opinion
31,"Agreement (sarcastic, but still agreement)"
32,Statement Opinion
33,Statement Opinion
34,Statement Opinion
35,Statement Non Opinion
36,Statement Non Opinion
37,Statement Non Opinion
38,Question
39,Statement Non Opinion
40,Statement Non Opinion
41,Statement Non Opinion
42,Statement Opinion
43,Acknowledge
44,Statement Non Opinion
45,Question
46,Statement Opinion
47,Statement Opinion
48,Question
49,Answer
50,Question
51,Answer
52,Question
53,Answer
54,Question
55,Answer
56,Question
57,Answer
58,Question
59,Answer
60,Question
61,Answer
62,Command
63,Statement Opinion
64,Statement Opinion
65,Question
66,Question
67,Statement Opinion
68,Statement Opinion
69,Statement Opinion
70,Question
71,Disagreement
72,Disagreement
73,Agreement
74,Statement Opinion
75,Agreement
76,Question
77,Statement Opinion
78,Apology
79,Statement Opinion
80,Disagreement
81,Statement Opinion
82,Disagreement
83,Backchannel
84,Statement Opinion
85,Statement Opinion
86,Disagreement
87,Statement Non Opinion
88,Statement Opinion
89,Statement Non Opinion
90,Agreement
91,Statement Non Opinion
92,Acknowledge
93,Statement Non Opinion
94,Statement Non Opinion
95,Question
96,Apology
97,Command
98,Statement Non Opinion
99,Agreement
1,Statement Opinion
2,Statement Non Opinion
3,Statement Opinion
4,Question
5,"Question (due to the tag question ""aren't we?"")"
6,Agreement
7,Statement Opinion
8,Statement Opinion
9,Statement Non Opinion
10,Statement Opinion
11,Question
12,Command
13,Statement Non Opinion
14,Statement Non Opinion
15,"Question (tag question ""do they?"")"
16,Statement Opinion
17,Command
18,Statement Opinion
19,Statement Opinion
20,Agreement
21,Question
22,Command
23,Command
24,Question
25,Answer
26,Command
27,Statement Opinion
28,Statement Opinion
29,Agreement
30,Question
31,Question
32,Statement Opinion
33,Disagreement
34,Question
35,Statement Opinion
36,Question
37,Answer
38,"Question (tag question ""isn't it?"")"
39,Disagreement
40,Statement Opinion
41,Command
42,Command
43,Command
44,Statement Non Opinion
45,Statement Opinion
46,Statement Opinion
47,Acknowledge
48,Question
49,Question
50,Answer
51,Statement Opinion
52,Statement Opinion
53,Agreement
54,Question
55,Answer
56,Statement Non Opinion
57,Statement Non Opinion
58,"Question (tag question ""wasn't it?"")"
