Text, DeepSeek-v3
"|1. - Monica - Chandler, listen to me sweetie, I know you can do this. Okay? You have a beautiful smile. 2.- Chandler - . I do? 3.- Monica - . Yeah! All right, maybe you don't have to smile. Let's try something else. Let's try umm, try looking sexy. 4.- Chandler - . Okay. 5.- Monica - . Or not.|","[""joy"", ""surprised"", ""neutral"", ""neutral"", ""neutral""]"
1,neutral
2,neutral
3,disgust
4,surprised
5,anger
6,neutral
7,neutral
1,surprised
2,neutral
3,anger
4,neutral
5,neutral
6,neutral
7,surprised
8,neutral
9,joy
10,joy
11,neutral
1,fear
2,joy
3,neutral
4,sadness
5,surprised
6,fear
7,disgust
8,joy
9,fear
10,neutral
11,neutral
12,joy
13,neutral
14,joy
15,surprised
16,joy
17,neutral
1,neutral
2,surprised
3,neutral
4,joy
5,neutral
6,anger
7,neutral
8,neutral
9,joy
10,disgust
11,neutral
12,neutral
13,neutral
14,neutral
15,neutral
16,neutral
17,fear
18,joy
19,anger
20,neutral
21,anger
22,disgust
"|1. - Monica - It's not just the drum noise. 2.- Monica - . Every five minutes, Joey throws his sticks in the air, and I have to hear, ""Oh my eye! 3.- Monica - . Oh god, my eye!"" 4.- Monica - . I mean, it is so annoying. 5.- Phoebe - . Yes, thank you. You see, this is how normal people are supposed to react to drums. 6.- Monica - . Phoebe, you got Joey drums to annoy Rachel, so she wouldn't wanna live there anymore? 7.- Phoebe - . Maybe on some level.|","[""anger"", ""anger"", ""anger"", ""anger"", ""joy"", ""surprised"", ""neutral""]"
1,surprised
2,neutral
3,joy
4,joy
5,neutral
6,neutral
7,neutral
8,neutral
9,joy
10,joy
11,neutral
12,neutral
13,neutral
14,neutral
15,neutral
16,neutral
17,neutral
18,neutral
19,neutral
20,neutral
21,neutral
22,neutral
23,neutral
24,anger
1,anger
2,neutral
3,joy
4,neutral
5,surprised
6,anger
7,joy
8,neutral
9,joy
1,anger
2,neutral
3,anger
4,neutral
5,joy
6,joy
7,fear
8,neutral
9,neutral
10,neutral
11,surprised
12,surprised
13,neutral
1,disgust
2,disgust
3,neutral
4,neutral
5,neutral
6,joy
7,surprised
8,joy
9,neutral
10,fear
11,joy
12,neutral
13,neutral
14,joy
15,joy
16,neutral
"|1. - Chandler - OK, that's enough of the view. Check this out, look at this. Sit down, sit down. 2.- Phoebe - . OK. 3.- Chandler - . This is great! Helen, could you come in here for a moment? 4.- Chandler - . Thank you Helen, that'll be all. 5.- Chandler - . Last time I do that, I promise.|","[""joy"", ""neutral"", ""joy"", ""neutral"", ""sadness""]"
1,sadness
2,neutral
3,fear
4,anger
5,sadness
6,neutral
7,joy
8,neutral
9,neutral
1,surprised
2,neutral
3,sadness
4,sadness
5,joy
6,sadness
7,surprised
8,neutral
9,joy
10,neutral
11,neutral
12,anger
13,anger
14,anger
15,anger
16,joy
1,joy
2,joy
3,neutral
4,neutral
5,joy
6,joy
7,neutral
8,neutral
9,surprised
10,neutral
11,neutral
12,neutral
13,surprised
14,neutral
15,neutral
16,neutral
17,surprised
18,neutral
19,neutral
20,neutral
21,neutral
1,joy
2,joy
3,joy
4,neutral
5,fear
6,anger
7,anger
8,fear
9,fear
10,neutral
11,sadness
12,anger
13,neutral
14,surprised
15,neutral
16,neutral
17,fear
18,surprised
19,fear
20,neutral
21,fear
1,neutral
2,neutral
3,fear
4,sadness
5,joy
6,neutral
7,sadness
8,neutral
9,joy
10,neutral
11,neutral
12,neutral
13,neutral
14,neutral
15,neutral
16,neutral
17,neutral
18,neutral
19,neutral
20,neutral
1,neutral
2,neutral
3,neutral
4,neutral
5,neutral
6,sadness
7,sadness
8,joy
9,neutral
10,joy
11,neutral
12,neutral
13,neutral
14,neutral
15,sadness
16,surprised
1,anger
2,disgust
3,joy
4,neutral
5,neutral
6,neutral
7,neutral
8,disgust
9,anger
10,sadness
1,neutral
2,neutral
3,neutral
4,neutral
5,neutral
6,neutral
7,anger
1,joy
2,neutral
3,joy
4,joy
5,joy
6,joy
7,joy
8,neutral
9,neutral
10,surprised
1,neutral
2,sadness
3,anger
4,fear
5,anger
6,neutral
7,neutral
8,surprised
9,neutral
1,neutral
2,joy
3,neutral
4,neutral
5,surprised
6,neutral
7,disgust
8,neutral
9,anger
10,neutral
11,neutral
12,neutral
13,sadness
14,neutral
15,sadness
16,fear
17,neutral
18,anger
19,neutral
1,neutral
2,neutral
3,anger
4,neutral
5,fear
6,neutral
7,disgust
8,neutral
9,fear
10,neutral
11,surprised
12,neutral
13,neutral
14,neutral
15,neutral
16,joy
17,neutral
1,joy
2,joy
3,fear
4,neutral
5,joy
6,sadness
7,joy
8,neutral
9,surprise
10,neutral
"|1. - Monica - Ohh. 2.- Chandler - . Okay, one thing at a time. 3.- Phoebe - . Remember how you said you were really dense about poetry? Oh. 4.- Chandler - . If you wanna give Joey a Christmas present that disrupts the entire building, why not get him something a little bit more subtle, like a wrecking ball, or a phial of small pox to release in the hallway?|","[""neutral"", ""neutral"", ""surprised"", ""anger""]"
1,neutral
2,neutral
3,joy
4,surprised
5,neutral
1,surprised
2,fear
3,anger
4,fear
5,joy
6,neutral
7,neutral
8,anger
9,anger
10,anger
11,joy
12,joy
13,neutral
14,surprised
15,neutral
16,surprised
1,neutral
2,disgust
3,joy
4,neutral
5,sadness
6,neutral
7,surprised
8,anger
9,joy
10,joy
11,surprised
12,neutral
13,joy
14,neutral
15,joy
16,anger
17,anger
18,anger
1,surprised
2,neutral
3,neutral
4,neutral
5,neutral
6,neutral
7,neutral
8,neutral
9,sadness
10,neutral
11,neutral
12,anger
13,anger
14,fear
15,neutral
16,neutral
1,neutral
2,neutral
3,neutral
4,neutral
5,surprised
6,neutral
7,neutral
8,surprised
9,fear
10,neutral
11,sadness
12,neutral
13,neutral
14,neutral
15,joy
16,neutral
17,neutral
18,neutral
19,surprised
20,fear
21,fear
1,neutral
2,joy
3,neutral
4,surprised
5,neutral
6,neutral
7,sadness
8,neutral
9,neutral
1,neutral
2,joy
3,neutral
4,disgust
5,neutral
6,neutral
1,sadness
2,surprised
3,anger
4,neutral
5,fear
6,surprised
7,sadness
8,neutral
9,anger
10,sadness
11,anger
12,fear
13,anger
14,neutral
15,anger
1,surprised
2,neutral
3,anger
4,neutral
1,neutral
2,neutral
3,neutral
4,neutral
5,joy
6,neutral
7,neutral
8,surprised
9,neutral
10,joy
11,surprised
12,neutral
13,neutral
14,neutral
15,neutral
16,joy
17,neutral
18,neutral
19,neutral
1,neutral
2,neutral
3,neutral
4,joy
5,neutral
6,neutral
7,neutral
8,joy
9,surprised
10,neutral
11,fear
12,joy
13,fear
14,neutral
15,neutral
16,anger
17,neutral
1,neutral
2,surprised
3,neutral
4,neutral
5,neutral
6,sadness
7,neutral
8,sadness
9,joy
10,neutral
11,joy
12,neutral
13,joy
14,sadness
15,sadness
1,neutral
2,disgust
3,sadness
4,anger
5,fear
6,neutral
1,sadness
2,joy
3,sadness
4,joy
5,surprised
6,joy
7,joy
8,neutral
9,joy
10,neutral
11,neutral
12,neutral
13,joy
14,neutral
15,joy
"|1. - Ross - Come on, they're gonna love you. 2.- Chandler - . Well, thank you for lunch. 3.- Rachel - . What? Wait a minute, I didn't pay, I thought you paid! 4.- Chandler - . So apparently we just don't pay for food anymore. Do you see what I see?|","[""joy"", ""neutral"", ""surprised"", ""anger""]"
|1. - Monica - How did it go? 2.- Chandler - . Had the money in the wrong hand.|,"[""neutral"", ""sadness""]"
1,neutral
2,neutral
3,neutral
4,anger
5,sadness
6,anger
7,sadness
8,joy
9,joy
10,joy
11,sadness
12,surprised
1,neutral
2,neutral
3,neutral
4,neutral
5,surprised
6,surprised
7,surprised
8,neutral
1,neutral
2,neutral
3,neutral
4,disgust
5,neutral
6,neutral
7,surprised
8,joy
9,joy
10,joy
11,sadness
12,neutral
13,anger
14,surprised
15,neutral
1,neutral
2,joy
3,neutral
4,joy
5,surprised
6,surprised
7,anger
8,fear
9,surprised
10,surprised
"|1. - Mr. Burgin - I like her. She sees smart. 2.- Joey - . You've seen my huge stack of porn, right?|","[""joy"", ""neutral""]"
"|1. - Ross - I've no idea, could be. Listen, I'm sorry I had to work tonight. 2.- Rachel - . Oh it's OK. You were worth the wait, and I don't just mean tonight.|","[""neutral"", ""joy""]"
"|1. - Joey - I have actually 2.- Mr. Treeger - . Yeah, well your friends are in violation of it. 3.- Mr. Treeger - . I've been a nice guy up until now, but uh, I don't need this grief. 4.- Mr. Treeger - . I'm gonna call the landlord and tell him that Monica is illegally subletting here grandmother's apartment. 5.- Mr. Treeger - . Your friends are outta here pal. 6.- Joey - . Why don't you tell me something I don't know!|","[""neutral"", ""neutral"", ""anger"", ""anger"", ""anger"", ""anger""]"
"|1. - Chandler - All right! I found one that fits! 2.- Rachel - . Well y'know what they say, the 23 3.- Chandler - . Whose is it? 4.- Rachel - . Oh does it matter?! All that matters is that you look so handsome.|","[""joy"", ""neutral"", ""neutral"", ""joy""]"
1,anger
2,disgust
3,anger
4,fear
5,anger
6,surprised
7,surprised
"|1. - Joey - Hey Rach! Hey, you mind if I read my comic books in here? 2.- Rachel - . Sure! Why? 3.- Joey - . Oh well, Chandler and Monica are over there and it's kinda hard to concentrate. 4.- Rachel - . What?! 5.- Rachel - . She just called and said that she was gonna be working late! 6.- Rachel - . She keeps lying to me! 7.- Rachel - . That's it! 8.- Rachel - . I'm just gonna go over there and confront them right now!|","[[""neutral"", ""neutral"", ""neutral"", ""surprised"", ""sadness"", ""anger"", ""anger"", ""anger""]]"
1,neutral
2,surprised
3,joy
4,neutral
5,joy
6,surprised
7,surprised
8,joy
1,anger
2,sadness
3,neutral
4,sadness
5,fear
6,fear
7,surprised
8,sadness
1,joy
2,anger
3,disgust
4,neutral
5,neutral
6,neutral
7,surprised
8,neutral
9,anger
10,neutral
11,neutral
12,neutral
13,fear
14,neutral
15,neutral
1,surprised
2,neutral
3,neutral
4,anger
5,anger
6,anger
7,sadness
8,sadness
9,fear
10,anger
11,anger
12,sadness
13,neutral
|1. - Chandler - Hey! What are you guys doing? 2.- Monica - . Making holiday candy for the neighbors.|,"[""joy"", ""neutral""]"
|1. - Monica - Yes! 2.- Chandler - . So I really never get to win anymore? 3.- Monica - . How much did ever really win before?|,"[""joy"", ""sadness"", ""neutral""]"
1,joy
2,neutral
3,neutral
4,surprised
5,surprised
6,neutral
7,fear
1,fear
2,fear
3,anger
4,fear
5,joy
1,joy
2,neutral
3,joy
4,joy
5,neutral
6,joy
7,sadness
8,joy
9,neutral
"|1. - Monica - I can't 2.- Chandler - . Oh! Look at that, time's up! My turn! 3.- Monica - . That was a half an hour? 4.- Chandler - . It's your timer. 5.- Monica - . Y'know, I don't like to brag about it, but I give the 6.- Chandler - . All right, then massage me up right nice! 7.- Chandler - . Ah! Ahh!! Ahh!! 8.- Monica - . It's so good, isn't it? 9.- Chandler - . It's so good I don't know what I've done to deserve it! 10.- Monica - . Say good-bye to sore muscles! 11.- Chandler - . Good-bye muscles!!|","[[""anger"", 1], [""joy"", 2], [""surprised"", 3], [""neutral"", 4], [""joy"", 5], [""joy"", 6], [""fear"", 7], [""joy"", 8], [""joy"", 9], [""joy"", 10], [""joy"", 11]]"
1,surprised
2,neutral
3,neutral
4,neutral
5,neutral
6,disgust
7,surprised
8,surprised
9,anger
10,surprised
11,anger
12,anger
13,anger
14,joy
15,anger
16,neutral
"|1. - Chandler - Hey Joe! You wanna shoot some hoops? 2.- Joey - . Oh no, I can't go. I'm practicing; I got an audition to be the host of a new game show. 3.- Ross - . Oh cool! 4.- Chandler - . That's great.|","[[""joy"", ""neutral"", ""joy"", ""joy""]]"
1,joy
2,joy
3,sadness
4,neutral
5,joy
6,joy
7,neutral
8,joy
9,surprised
10,joy
11,joy
12,disgust
"|1. - Ross - Oh. Okay, just breathe. 2.- Julie - . Oh honey, I think I'm having one too! 3.- Marc - . Look at this! There we go!|","[""neutral"", ""surprised"", ""joy""]"
1,neutral
2,joy
3,anger
4,neutral
5,neutral
6,sadness
7,neutral
8,neutral
9,sadness
10,neutral
11,anger
12,anger
13,anger
"|1. - Phoebe - Okay. Would you rather live in the shirt pocket of a sweaty giant, or inside his shower drain? 2.- Rachel - . Oh my God! Phoebe look, it's Ross and that girl. 3.- Phoebe - . No! No! Look at that! It's a line of ants! They're working as a team! 4.- Phoebe - . Right, oh yeah. 5.- Phoebe - . Wow, oh, it looks like Ross is breaking up with her. 6.- Phoebe - . Uff, I hope he lets her down easy. 7.- Rachel - . Come on Phoebe, look at that! 8.- Rachel - . They are not breaking up, look at them. 9.- Rachel - . Okay that's, you know what that is? 10.- Rachel - . That is a, that is a second date, that's what that is! 11.- Rachel - . Look at that, she just put her hand on his thigh... 12.- Phoebe - . Oh no! That really is nothing, she is 13.- Rachel - . Ohh! Phoebe, this is all your fault! Now he loves her, he's gonna marry her, and this is all your fault.|","[[""neutral"", 1], [""surprised"", 2], [""surprised"", 3], [""neutral"", 4], [""surprised"", 5], [""sadness"", 6], [""anger"", 7], [""anger"", 8], [""anger"", 9], [""anger"", 10], [""anger"", 11], [""neutral"", 12], [""anger"", 13]]"
1,surprised
2,neutral
3,neutral
4,surprised
5,joy
6,neutral
7,neutral
"|1. - Guy #1 - Nice car! 2.- Joey - . Yeah, it's not mine. 3.- Woman - . I love your car. 4.- Joey - . Yeah, it's mine. 5.- Woman - . I bet it's fast. 6.- Joey - . Me too! Yeah. And comfortable. Do uh, do you like leather seats? 7.- Woman - . Yeah! 8.- Joey - . It's got 'em!|",[joy]
"|1. - Guy #1 - Nice car! 2.- Joey - . Yeah, it's not mine. 3.- Woman - . I love your car. 4.- Joey - . Yeah, it's mine. 5.- Woman - . I bet it's fast. 6.- Joey - . Me too! Yeah. And comfortable. Do uh, do you like leather seats? 7.- Woman - . Yeah! 8.- Joey - . It's got 'em!|",[neutral]
"|1. - Guy #1 - Nice car! 2.- Joey - . Yeah, it's not mine. 3.- Woman - . I love your car. 4.- Joey - . Yeah, it's mine. 5.- Woman - . I bet it's fast. 6.- Joey - . Me too! Yeah. And comfortable. Do uh, do you like leather seats? 7.- Woman - . Yeah! 8.- Joey - . It's got 'em!|",[joy]
"|1. - Guy #1 - Nice car! 2.- Joey - . Yeah, it's not mine. 3.- Woman - . I love your car. 4.- Joey - . Yeah, it's mine. 5.- Woman - . I bet it's fast. 6.- Joey - . Me too! Yeah. And comfortable. Do uh, do you like leather seats? 7.- Woman - . Yeah! 8.- Joey - . It's got 'em!|",[joy]
"|1. - Guy #1 - Nice car! 2.- Joey - . Yeah, it's not mine. 3.- Woman - . I love your car. 4.- Joey - . Yeah, it's mine. 5.- Woman - . I bet it's fast. 6.- Joey - . Me too! Yeah. And comfortable. Do uh, do you like leather seats? 7.- Woman - . Yeah! 8.- Joey - . It's got 'em!|",[joy]
"|1. - Guy #1 - Nice car! 2.- Joey - . Yeah, it's not mine. 3.- Woman - . I love your car. 4.- Joey - . Yeah, it's mine. 5.- Woman - . I bet it's fast. 6.- Joey - . Me too! Yeah. And comfortable. Do uh, do you like leather seats? 7.- Woman - . Yeah! 8.- Joey - . It's got 'em!|",[joy]
"|1. - Guy #1 - Nice car! 2.- Joey - . Yeah, it's not mine. 3.- Woman - . I love your car. 4.- Joey - . Yeah, it's mine. 5.- Woman - . I bet it's fast. 6.- Joey - . Me too! Yeah. And comfortable. Do uh, do you like leather seats? 7.- Woman - . Yeah! 8.- Joey - . It's got 'em!|",[joy]
"|1. - Guy #1 - Nice car! 2.- Joey - . Yeah, it's not mine. 3.- Woman - . I love your car. 4.- Joey - . Yeah, it's mine. 5.- Woman - . I bet it's fast. 6.- Joey - . Me too! Yeah. And comfortable. Do uh, do you like leather seats? 7.- Woman - . Yeah! 8.- Joey - . It's got 'em!|",[surprised]
1,anger
2,neutral
3,neutral
4,joy
5,joy
6,neutral
7,joy
8,neutral
9,joy
10,neutral
11,neutral
12,anger
13,neutral
14,neutral
15,neutral
16,anger
17,joy
18,neutral
19,neutral
1,anger
2,neutral
3,neutral
4,neutral
5,anger
6,joy
7,neutral
8,neutral
9,surprised
10,neutral
11,neutral
12,fear
13,joy
14,joy
15,neutral
16,surprised
17,neutral
18,anger
1,joy
2,joy
3,neutral
4,joy
5,joy
6,joy
7,surprise
8,fear
1,neutral
2,neutral
3,neutral
4,neutral
5,surprised
6,neutral
7,anger
1,joy
2,joy
3,joy
4,surprised
5,neutral
6,neutral
7,joy
1,sadness
2,neutral
3,joy
4,surprised
5,joy
6,joy
7,neutral
8,disgust
1,joy
2,neutral
3,surprised
4,neutral
5,neutral
6,neutral
7,anger
8,neutral
9,joy
10,neutral
1,surprised
2,neutral
3,sadness
4,fear
5,neutral
6,joy
7,fear
8,sadness
9,disgust
10,disgust
11,surprised
12,surprised
"|1. - Joey - So, you and Angela, huh? 2.- Bob - . Yep. Pretty much.|","[""neutral"", ""neutral""]"
1,surprised
2,joy
3,joy
4,neutral
5,neutral
6,neutral
7,neutral
8,neutral
9,neutral
10,anger
11,neutral
12,anger
13,neutral
14,neutral
15,neutral
16,neutral
17,anger
1,joy
2,neutral
3,neutral
4,joy
5,joy
6,neutral
7,neutral
8,neutral
9,neutral
10,neutral
11,neutral
12,surprised
13,fear
1,neutral
2,disgust
3,neutral
1,neutral
2,neutral
3,neutral
4,surprised
5,neutral
6,neutral
7,sadness
8,neutral
